Period	Specialty	Procedure	Provider	Zone	Facility	Year	Quarter	Consult_Median	Consult_90th	Surgery_Median	Surgery_90th
12month_rolling	General Surgery	Breast Cancer Surgery	"Clark, F Donald"					6	18	30	37
12month_rolling	Thoracic Surgery	Breast Cancer Surgery	"McGory,Rodney W"					8	27	17	28
2014_q4	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2014	4	7	15	14	27
2014_q4	General Surgery	Breast Cancer Surgery		IWK	IWK	2014	4	9	15	14	24
2014_q4	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2014	4	13	59	15	37
2014_q4	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2014	4	12	107	13	27
2014_q4	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2014	4	5	10	18	32
2014_q4	General Surgery	Breast Cancer Surgery		Total	Provincial	2014	4	8	29	16	35
2014_q4	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2014	4	7	69	24	41
2014_q4	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2014	4	6	40	22	36
2014_q4	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2014	4	8	22	18	39
2015_q1	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2015	1	10	23	13	27
2015_q1	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2015	1	13	55	24	43
2015_q1	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2015	1	7	18	19	32
2015_q1	General Surgery	Breast Cancer Surgery		Total	Provincial	2015	1	13	32	16	35
2015_q1	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2015	1	7	35	21	28
2015_q1	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2015	1	5	14	20	43
2015_q1	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2015	1	19	67	14	30
2015_q1	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2015	1	15	34	19	118
2015_q1	General Surgery	Breast Cancer Surgery		IWK	IWK	2015	1	14	26	15	33
2015_q2	General Surgery	Breast Cancer Surgery		IWK	IWK	2015	2	8	12	12	38
2015_q2	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2015	2	13	27	19	23
2015_q2	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2015	2	12	36	15	36
2015_q2	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2015	2	9	18	23	49
2015_q2	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2015	2	8	57	16	33
2015_q2	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2015	2	7	30	25	46
2015_q2	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2015	2	7	23	23	48
2015_q2	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2015	2	5	12	12	16
2015_q2	General Surgery	Breast Cancer Surgery		Total	Provincial	2015	2	8	28	15	39
2015_q3	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2015	3	16	38	23	29
2015_q3	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2015	3	5	23	26	34
2015_q3	General Surgery	Breast Cancer Surgery		IWK	IWK	2015	3	12	18	14	28
2015_q3	General Surgery	Breast Cancer Surgery		Total	Provincial	2015	3	11	31	17	34
2015_q3	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2015	3	26	50	20	32
2015_q3	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2015	3	10	14	20	37
2015_q3	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2015	3	7	22	22	36
2015_q3	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2015	3	10	28	23	37
2015_q3	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2015	3	8	27	12	29
2015_q4	General Surgery	Breast Cancer Surgery		IWK	IWK	2015	4	9	14	14	24
2015_q4	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2015	4	19	49	19	29
2015_q4	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2015	4	8	34	29	33
2015_q4	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2015	4	11	34	22	27
2015_q4	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2015	4	3	21	15	26
2015_q4	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2015	4	8	36	19	31
2015_q4	General Surgery	Breast Cancer Surgery		Total	Provincial	2015	4	8	34	17	30
2015_q4	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2015	4	7	35	25	31
2015_q4	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2015	4	4	8	19	32
2016_q1	General Surgery	Breast Cancer Surgery		IWK	IWK	2016	1	11	16	19	35
2016_q1	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2016	1	9	26	16	26
2016_q1	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2016	1	4	17	6	24
2016_q1	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2016	1	9	69	16	29
2016_q1	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2016	1	9	35	30	62
2016_q1	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2016	1	12	39	19	31
2016_q1	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2016	1	12	16	20	26
2016_q1	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2016	1	14	31	20	31
2016_q1	General Surgery	Breast Cancer Surgery		Total	Provincial	2016	1	11	29	17	35
2016_q2	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2016	2	6	21	16	50
2016_q2	General Surgery	Breast Cancer Surgery		IWK	IWK	2016	2	7	12	16	28
2016_q2	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2016	2	15	35	19	33
2016_q2	General Surgery	Breast Cancer Surgery		Total	Provincial	2016	2	7	31	16	33
2016_q2	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2016	2	17	83	12	29
2016_q2	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2016	2	8	35	17	27
2016_q2	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2016	2	8	76	16	30
2016_q2	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2016	2	8	17	16	40
2016_q2	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2016	2	7	14	21	30
2016_q3	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2016	3			19	23
2016_q3	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2016	3	7	20	15	28
2016_q3	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2016	3	9	22	20	30
2016_q3	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2016	3	8	40	21	36
2016_q3	General Surgery	Breast Cancer Surgery		IWK	IWK	2016	3	12	20	16	34
2016_q3	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2016	3	5	21	17	34
2016_q3	General Surgery	Breast Cancer Surgery		Total	Provincial	2016	3	8	28	16	35
2016_q3	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2016	3	18	63	12	22
2016_q3	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2016	3	5	15	20	42
2016_q4	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2016	4	23	41	10	19
2016_q4	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2016	4	14	61	17	30
2016_q4	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2016	4	13	24	15	32
2016_q4	General Surgery	Breast Cancer Surgery		Total	Provincial	2016	4	7	24	14	31
2016_q4	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2016	4	10	22	20	78
2016_q4	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2016	4	5	9	17	23
2016_q4	General Surgery	Breast Cancer Surgery		IWK	IWK	2016	4	6	11	9	21
2016_q4	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2016	4	10	53	25	43
2016_q4	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2016	4	8	19	15	22
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 1	Yarmouth Regional	2016	4	5	9	17	23
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 1	Valley Regional	2016	4	10	53	25	43
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 1	South Shore Regional	2016	4	23	41	10	19
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 3	St. Marthas Regional	2016	4	14	61	17	30
3month_rolling	General Surgery	Breast Cancer Surgery		Total	Provincial	2016	4	7	24	14	31
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 3	Cape Breton Regional	2016	4	13	24	15	32
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 2	Aberdeen Hospital	2016	4	8	19	15	22
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 2	Colchester Regional	2016	4	10	22	20	78
3month_rolling	General Surgery	Breast Cancer Surgery		IWK	IWK	2016	4	6	11	9	21
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 2	Cumberland Regional	2016	4	4	6	17	34
3month_rolling	General Surgery	Breast Cancer Surgery		Zone 4	QE2	2016	4			29	107
12month_rolling	Plastic Surgery	Breast Reconstruction	"Morris, Steven F"							96	246
12month_rolling	Plastic Surgery	Breast Reconstruction	"Atiyah, Abdulrazzak O"					17	45	11	34
12month_rolling	Plastic Surgery	Breast Reconstruction	"Brennan, Michael"					485	496	111	316
12month_rolling	Plastic Surgery	Breast Reconstruction	"Frank, Simon"					24	67	29	90
12month_rolling	Plastic Surgery	Breast Reconstruction	"LeBlanc, Martin"					316	378	56	740
12month_rolling	Plastic Surgery	Breast Reconstruction	"Williams, Jason G"					64	1059	30	181
2014_q4	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2014	4			31	327
2014_q4	Plastic Surgery	Breast Reconstruction		Total	Provincial	2014	4	39	1407	38	205
2015_q1	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2015	1	56	169	35	445
2015_q1	Plastic Surgery	Breast Reconstruction		Total	Provincial	2015	1	56	217	37	411
2015_q2	Plastic Surgery	Breast Reconstruction		Total	Provincial	2015	2	46	546	33	308
2015_q2	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2015	2	52	365	32	308
2015_q3	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2015	3	182	1424	35	358
2015_q3	Plastic Surgery	Breast Reconstruction		Total	Provincial	2015	3	223	855	35	358
2015_q4	Plastic Surgery	Breast Reconstruction		Total	Provincial	2015	4	296	981	63	291
2015_q4	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2015	4	291	981	57	195
2016_q1	Plastic Surgery	Breast Reconstruction		Total	Provincial	2016	1	73	375	45	227
2016_q1	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2016	1	73	375	43	227
2016_q2	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2016	2	56	382	34	274
2016_q2	Plastic Surgery	Breast Reconstruction		Total	Provincial	2016	2	56	1059	41	316
2016_q3	Plastic Surgery	Breast Reconstruction		Total	Provincial	2016	3	58	382	30	214
2016_q3	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2016	3	55	378	30	323
2016_q4	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2016	4	79	379	55	192
2016_q4	Plastic Surgery	Breast Reconstruction		Total	Provincial	2016	4	79	379	57	193
3month_rolling	Plastic Surgery	Breast Reconstruction		Zone 4	QE2	2016	4	79	379	55	192
3month_rolling	Plastic Surgery	Breast Reconstruction		Total	Provincial	2016	4	79	379	57	193
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Morris, Steven F"							128	189
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Boileau, Louis"					134	163	32	60
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Williams, Jason G"					197	375	18	29
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Frank, Simon"					21	37	57	80
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Stein, John D"					53	382	69	116
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Atiyah, Abdulrazzak O"					8	22	75	315
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Bendor-Samuel, Richard"					267	335	120	213
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Paletz, Justin L"					120	145	91	141
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Davis, George R"					267	401	314	680
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Brennan, Michael"					178	230	249	440
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"LeBlanc, Martin"					356	402	51	205
12month_rolling	Plastic Surgery	Breast Reduction Surgery	"Hayden, David"					37	2427	222	315
2014_q4	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2014	4	248	1000	112	210
2014_q4	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2014	4	149	341	108	239
2015_q1	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2015	1	177	330	81	543
2015_q1	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2015	1	179	300	47	168
2015_q2	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2015	2	368	742	71	181
2015_q2	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2015	2	56	396	78	293
2015_q3	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2015	3	122	396	64	294
2015_q3	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2015	3	103	396	57	211
2015_q4	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2015	4	158	315	81	210
2015_q4	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2015	4	131	231	114	303
2016_q1	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2016	1	200	335	39	167
2016_q1	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2016	1	155	335	63	384
2016_q2	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2016	2	264	369	71	141
2016_q2	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2016	2	213	402	110	344
2016_q3	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2016	3	84	286	111	239
2016_q3	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2016	3	145	313	115	238
2016_q4	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2016	4			126	205
2016_q4	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2016	4	278	1289	132	373
3month_rolling	Plastic Surgery	Breast Reduction Surgery		Total	Provincial	2016	4	278	1289	132	373
3month_rolling	Plastic Surgery	Breast Reduction Surgery		Zone 4	QE2	2016	4			126	205
12month_rolling	General Surgery	Bursectomy		Total	Provincial	2016	4			99	279
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Hirsch, Gregory M"							64	141
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Sullivan, John A"							5	7
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Ali, Idris M"							30	59
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Wood, Jeremy R"							6	61
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Baskett, Roger J"							28	92
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Stewart, Keir Marshall"					1	1	36	71
12month_rolling	Cardiac Surgery	Cardiac Valve Replacement	"Herman, Christine"							37	83
2014_q4	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2014	4			36	136
2014_q4	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2014	4			33	136
2015_q1	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2015	1			84	126
2015_q1	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2015	1			87	126
2015_q2	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2015	2			52	135
2015_q2	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2015	2			52	135
2015_q3	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2015	3			30	99
2015_q3	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2015	3			30	99
2015_q4	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2015	4			28	94
2015_q4	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2015	4			29	94
2016_q1	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2016	1			43	106
2016_q1	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2016	1			43	106
2016_q2	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2016	2			35	92
2016_q2	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2016	2			35	92
2016_q3	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2016	3			22	71
2016_q3	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2016	3			22	71
2016_q4	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2016	4			24	91
2016_q4	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2016	4			26	91
3month_rolling	Cardiac Surgery	Cardiac Valve Replacement		Zone 4	QE2	2016	4			24	91
3month_rolling	Cardiac Surgery	Cardiac Valve Replacement		Total	Provincial	2016	4			26	91
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Sullivan, John A"							5	7
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Wood, Jeremy R"							20	91
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Baskett, Roger J"							13	78
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Ross, David"							38	125
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Herman, Christine"							8	79
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Ali, Idris M"					98	98	23	62
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Stewart, Keir Marshall"					1	1	10	70
12month_rolling	Cardiac Surgery	Cardiovascular Surgery	"Hirsch, Gregory M"							36	94
12month_rolling	Cardiac Surgery	Cardiovascular Surgery		IWK	IWK	2016	4			40	90
12month_rolling	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2016	4			22	85
12month_rolling	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2016	4			21	84
2014_q4	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2014	4			11	117
2014_q4	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2014	4			13	117
2015_q1	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2015	1			63	124
2015_q1	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2015	1			63	124
2015_q2	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2015	2			41	108
2015_q2	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2015	2			41	111
2015_q3	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2015	3			19	92
2015_q3	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2015	3			19	92
2015_q4	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2015	4			9	91
2015_q4	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2015	4			9	92
2016_q1	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2016	1			37	93
2016_q1	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2016	1			38	94
2016_q2	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2016	2			23	77
2016_q2	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2016	2			24	76
2016_q3	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2016	3			8	77
2016_q3	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2016	3			10	77
2016_q4	Cardiac Surgery	Cardiovascular Surgery		Zone 4	QE2	2016	4			16	67
2016_q4	Cardiac Surgery	Cardiovascular Surgery		Total	Provincial	2016	4			16	67
12month_rolling	Neurosurgery	Carotid Endarterectomy	"Pickett, Gwynedd"					6	131	78	146
12month_rolling	Vascular Surgery	Carotid Endarterectomy	"Casey, Patrick J"					18	26	16	27
12month_rolling	Vascular Surgery	Carotid Endarterectomy	"MacKean, Gerald L"					7	48	9	29
12month_rolling	Vascular Surgery	Carotid Endarterectomy	"Lee, Min S"					19	29	11	50
2014_q4	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2014	4	9	82	16	190
2014_q4	Vascular Surgery	Carotid Endarterectomy		Zone 4	QE2	2014	4	9	82	16	40
2015_q1	Vascular Surgery	Carotid Endarterectomy		Zone 4	QE2	2015	1	19	55	17	566
2015_q1	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2015	1	15	55	23	76
2015_q2	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2015	2	13	574	19	42
2015_q2	Vascular Surgery	Carotid Endarterectomy		Zone 4	QE2	2015	2	11	64	19	42
2015_q3	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2015	3			10	47
2015_q3	Vascular Surgery	Carotid Endarterectomy		Zone 4	QE2	2015	3			10	47
2015_q4	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2015	4	17	46	29	100
2015_q4	Vascular Surgery	Carotid Endarterectomy		Zone 4	QE2	2015	4	13	46	20	100
2016_q1	Vascular Surgery	Carotid Endarterectomy		Total	Provincial	2016	1	8	78	12	50
